序号,画面标识,结果,位置,置信度
1584,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.40
1585,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.40
1586,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"368,181,397,227",0.38
1587,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,158,327,200",0.35
1588,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"243,133,268,166",0.35
1589,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.34
1590,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"340,114,359,145",0.33
1591,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,136",0.31
1592,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"345,129,366,164",0.30
1593,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"215,152,243,191",0.28
1594,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.65
1595,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"341,211,386,278",0.64
1596,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,125,540,183",0.60
1597,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"91,177,125,230",0.54
1598,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,305,493,394",0.52
1599,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,190",0.51
1600,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"190,142,217,180",0.50
1601,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,244,552,317",0.50
1602,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,240,346,322",0.43
1603,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.40
1604,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.40
1605,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"368,181,397,227",0.38
1606,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,158,327,200",0.35
1607,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"243,133,268,166",0.35
1608,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.34
1609,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"340,114,359,145",0.33
1610,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,136",0.31
1611,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"345,129,366,164",0.30
1612,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"215,152,243,191",0.28
1613,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.65
1614,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"341,211,386,278",0.64
1615,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,125,540,183",0.60
1616,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"91,177,125,230",0.54
1617,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,305,493,394",0.52
1618,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,190",0.51
1619,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"190,142,217,180",0.50
1620,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,244,552,317",0.50
1621,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,322",0.43
1622,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.40
1623,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.40
1624,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"368,181,397,227",0.38
1625,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,158,327,200",0.35
1626,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"243,133,268,166",0.35
1627,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.34
1628,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"340,114,359,145",0.33
1629,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,136",0.31
1630,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"345,129,366,164",0.30
1631,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"215,152,243,191",0.28
1632,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.65
1633,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"341,211,386,278",0.64
1634,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,125,540,183",0.60
1635,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"91,177,125,230",0.54
1636,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,305,493,394",0.52
1637,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,190",0.51
1638,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"190,142,217,180",0.50
1639,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,244,552,317",0.50
1640,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,322",0.43
1641,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.40
1642,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.40
1643,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"368,181,397,227",0.39
1644,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"243,133,268,166",0.35
1645,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,158,327,200",0.35
1646,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.34
1647,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"340,114,359,145",0.33
1648,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,136",0.31
1649,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"345,129,366,164",0.30
1650,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"215,152,243,191",0.28
1651,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,195,499,246",0.63
1652,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,117,293,151",0.58
1653,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,190",0.58
1654,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,125,540,183",0.56
1655,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.53
1656,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"92,178,125,231",0.48
1657,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"190,143,217,180",0.47
1658,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"341,210,385,278",0.47
1659,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,136",0.44
1660,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"243,133,267,166",0.43
1661,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"387,114,409,152",0.41
1662,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,240,346,321",0.41
1663,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"340,114,359,147",0.39
1664,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.38
1665,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,305,492,395",0.36
1666,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"210,230,254,297",0.34
1667,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"368,182,397,227",0.33
1668,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,159,327,200",0.30
1669,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"340,209,386,278",0.80
1670,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.67
1671,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,236",0.65
1672,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.56
1673,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,124,540,182",0.54
1674,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,180,397,230",0.53
1675,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,118,293,152",0.49
1676,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,133,267,168",0.44
1677,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,188",0.42
1678,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.41
1679,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"329,144,360,191",0.40
1680,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,114,409,152",0.38
1681,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"424,306,493,395",0.37
1682,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,137",0.34
1683,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,321",0.34
1684,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"341,114,359,147",0.33
1685,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"355,151,378,187",0.29
1686,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,229,255,297",0.29
1687,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"340,209,386,278",0.80
1688,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.67
1689,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,236",0.65
1690,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.56
1691,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,124,540,182",0.54
1692,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,180,397,230",0.53
1693,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,118,293,152",0.49
1694,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,133,267,168",0.44
1695,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,188",0.42
1696,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.41
1697,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"329,144,360,191",0.40
1698,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,114,409,152",0.38
1699,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"424,306,493,395",0.37
1700,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,137",0.34
1701,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,321",0.34
1702,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"341,114,359,147",0.33
1703,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"355,151,378,187",0.29
1704,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,229,255,297",0.29
1705,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"340,209,386,278",0.80
1706,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.67
1707,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,236",0.65
1708,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.56
1709,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,124,540,182",0.54
1710,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,180,397,230",0.53
1711,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,118,293,152",0.49
1712,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,133,267,168",0.44
1713,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,188",0.42
1714,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.41
1715,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"329,144,360,191",0.40
1716,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,114,409,152",0.38
1717,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"424,306,493,395",0.37
1718,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,137",0.34
1719,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,321",0.34
1720,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"341,114,359,147",0.33
1721,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"355,151,378,187",0.29
1722,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,229,255,297",0.29
1723,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"340,209,386,278",0.80
1724,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.67
1725,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,236",0.65
1726,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.56
1727,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,124,540,182",0.54
1728,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,180,397,230",0.53
1729,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,118,293,152",0.49
1730,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,133,267,168",0.44
1731,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,150,379,188",0.42
1732,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.41
1733,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"329,144,360,191",0.40
1734,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,114,409,152",0.38
1735,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"424,306,493,395",0.37
1736,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,137",0.34
1737,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,321",0.34
1738,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"341,114,359,147",0.33
1739,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"355,151,378,187",0.29
1740,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,229,255,297",0.29
1741,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"340,209,386,278",0.73
1742,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,195,499,246",0.69
1743,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.61
1744,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,181,397,229",0.60
1745,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"330,144,360,190",0.59
1746,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,124,540,180",0.57
1747,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"93,178,125,237",0.56
1748,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"356,149,379,187",0.52
1749,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,138",0.42
1750,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"424,306,492,395",0.41
1751,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,133,267,167",0.41
1752,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,115,409,152",0.40
1753,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.40
1754,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"270,153,302,202",0.35
1755,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,118,293,151",0.34
1756,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"371,132,395,170",0.32
1757,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,229,255,297",0.31
1758,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"320,128,339,162",0.30
1759,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"301,159,327,200",0.29
1760,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,321",0.28
1761,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"341,114,360,154",0.26
1762,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"340,209,386,278",0.73
1763,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,195,499,246",0.69
1764,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.61
1765,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,181,397,229",0.60
1766,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"330,144,360,190",0.59
1767,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"507,124,540,180",0.57
1768,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"93,178,125,237",0.56
1769,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"356,149,379,187",0.52
1770,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,104,313,138",0.42
1771,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"424,306,492,395",0.41
1772,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,133,267,167",0.41
1773,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,115,409,152",0.40
1774,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,236",0.40
1775,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"270,153,302,202",0.35
1776,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,118,293,151",0.34
1777,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"371,132,395,170",0.32
1778,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,229,255,297",0.31
1779,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"320,128,339,162",0.30
1780,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"301,159,327,200",0.29
1781,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,239,346,321",0.28
1782,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"341,114,360,154",0.26
1783,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"339,209,385,278",0.77
1784,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.69
1785,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,181,398,229",0.65
1786,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.62
1787,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"506,125,539,180",0.59
1788,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,148,379,188",0.54
1789,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"275,158,304,199",0.49
1790,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"330,144,359,191",0.49
1791,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,132,267,168",0.47
1792,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,237",0.38
1793,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"301,159,328,200",0.33
1794,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,235",0.31
1795,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,105,313,137",0.31
1796,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.30
1797,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,307,493,395",0.30
1798,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.28
1799,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"320,127,340,162",0.28
1800,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"339,209,385,278",0.77
1801,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.69
1802,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,181,398,229",0.65
1803,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.62
1804,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"506,125,539,180",0.59
1805,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,148,379,188",0.54
1806,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"275,158,304,199",0.49
1807,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"330,144,359,191",0.49
1808,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,132,267,168",0.47
1809,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,237",0.38
1810,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"301,159,328,200",0.33
1811,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,235",0.31
1812,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,105,313,137",0.31
1813,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.30
1814,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,307,493,395",0.30
1815,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.28
1816,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"320,127,340,162",0.28
1817,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"339,209,385,278",0.77
1818,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.69
1819,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,181,398,229",0.65
1820,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.62
1821,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"506,125,539,180",0.59
1822,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,148,379,188",0.54
1823,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"275,158,304,199",0.49
1824,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"330,144,359,191",0.49
1825,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,132,267,168",0.47
1826,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,237",0.38
1827,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"301,159,328,200",0.33
1828,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,235",0.31
1829,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,105,313,137",0.31
1830,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.30
1831,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,307,493,395",0.30
1832,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.28
1833,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"320,127,340,162",0.28
1834,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"339,209,385,278",0.77
1835,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,196,499,246",0.69
1836,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,181,398,229",0.65
1837,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.62
1838,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"506,125,539,180",0.59
1839,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"355,148,379,188",0.54
1840,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"275,158,304,199",0.49
